sample1	sample2	ref	scaffold	length	common	commonPct	single	singlePct	singleAgree	singleAgreePct	multi	multiPct	sharedAlleles	sharedAllelesPct	variants	variantPct	commonVariant	commonVariantPct	variantExact	variantExactPct	AnotB	AnotBpct	BnotA	BnotApct	Agaps	AgapPct	Bgaps	BgapPct	gapJaccardSim	sample1_hh	sample2_hh	HH_type	sample1_host	sample2_host
A1031	P1064	na	NZ_CP073981.1	4774884	2011590	42.1286	2000136	99.4306	1997329	99.8597	11454	0.5694	2008730	99.8578	15229	0.7571	12369	81.22	1338	8.7859	3754	24.6503	9489	62.3088	130781	47.9695	75888	93.3942	0.9815	031	064	Between	Human	Animal
A1031	P2090	na	NZ_CP073981.1	4774884	1421710	29.7748	1416415	99.6276	1413935	99.8249	5295	0.3724	1419186	99.8225	8364	0.5883	5840	69.8231	979	11.7049	3458	41.3439	3406	40.7221	130781	55.4607	130871	53.7407	0.9682	031	090	Between	Human	Animal
A1031	P2109	na	NZ_CP073981.1	4774884	1939246	40.6135	1934722	99.7667	1931901	99.8542	4524	0.2333	1936405	99.8535	8603	0.4436	5762	66.9766	1723	20.0279	3713	43.1594	2654	30.8497	130781	84.9496	97422	100	0.9929	031	109	Between	Human	Animal
A1031	S1024	na	NZ_CP073981.1	4774884	1981979	41.5084	1976454	99.7212	1972863	99.8183	5525	0.2788	1978342	99.8165	10079	0.5085	6442	63.9151	1238	12.283	4399	43.6452	3966	39.3491	130781	55.4607	66108	92.1885	0.9807	031	024	Between	Human	Environment
A1031	W1081	na	NZ_CP073981.1	4774884	1989053	41.6566	1980529	99.5715	1978361	99.8905	8524	0.4285	1986842	99.8888	11826	0.5946	9615	81.3039	1380	11.6692	3151	26.6447	6462	54.6423	130781	55.4607	65414	100	0.9793	031	081	Between	Human	Environment
A1033	C2111	na	NZ_CP042892.1	5165075	483716	9.3651	480398	99.3141	476743	99.2392	3318	0.6859	480022	99.2363	8195	1.6942	4501	54.9237	1418	17.3032	3566	43.5143	2777	33.8865	175526	37.746	121015	58.173	0.9662	033	111	Between	Human	Human
A1033	P1066	na	NZ_CP067311.1	4631526	908882	19.6238	904617	99.5307	899575	99.4426	4265	0.4693	903797	99.4405	9910	1.0904	4825	48.6882	840	8.4763	3783	38.1736	4899	49.4349	77263	71.5129	100830	58.7474	0.9852	033	066	Between	Human	Animal
A1033	P1119	na	NZ_CP067311.1	4631526	1513702	32.6826	1510084	99.761	1504670	99.6415	3618	0.239	1508226	99.6382	10622	0.7017	5146	48.4466	1607	15.129	4491	42.2802	3941	37.1022	77263	91.4124	220915	32.756	0.9645	033	119	Between	Human	Animal
A1033	P2034	na	NZ_CP067311.1	4631526	711535	15.3629	706950	99.3556	704112	99.5986	4585	0.6444	708644	99.5937	8001	1.1245	5110	63.867	870	10.8736	3407	42.5822	3226	40.32	77263	84.268	102723	60.4879	0.987	033	034	Between	Human	Animal
A1033	P2109	na	NZ_CP067311.1	4631526	734838	15.866	729922	99.331	726292	99.5027	4916	0.669	731164	99.5	9219	1.2546	5545	60.1475	983	10.6628	3783	41.0348	3759	40.7745	77263	83.3646	79215	72.716	0.9909	033	109	Between	Human	Animal
A1033	P3064	na	NZ_CP038180.1	4541147	1278154	28.1461	1274113	99.6838	1269975	99.6752	4041	0.3162	1273996	99.6747	8961	0.7011	4803	53.5989	936	10.4453	5651	63.0622	2078	23.1894	59118	48.9597	47943	63.4107	0.9889	033	064	Between	Human	Animal
A1038	C2111	na	NZ_CP092449.1	4627225	1375401	29.7241	1369679	99.584	1367174	99.8171	5722	0.416	1372870	99.816	9735	0.7078	7204	74.001	1789	18.377	4802	49.3272	2710	27.8377	108237	83.9066	76758	100	0.9908	038	111	Between	Human	Human
A1038	D1093	na	NZ_CP092449.1	4627225	1970737	42.59	1964192	99.6679	1960754	99.825	6545	0.3321	1967272	99.8242	11623	0.5898	8158	70.1884	1893	16.2867	5922	50.9507	3359	28.8996	108237	83.9066	88794	94.1629	0.9875	038	093	Between	Human	Animal
A1038	P2011	na	NZ_CP092449.1	4627225	1934879	41.8151	1926859	99.5855	1925683	99.939	8020	0.4145	1933689	99.9385	11757	0.6076	10567	89.8784	3477	29.5739	4090	34.7878	3031	25.7804	108237	83.5842	106468	80.4852	0.9887	038	011	Between	Human	Animal
A1042	C1053	na	NZ_LR025101.1	5059899	2193628	43.3532	2183916	99.5573	2163036	99.0439	9712	0.4427	2172659	99.0441	31228	1.4236	10259	32.8519	717	2.296	24067	77.0687	6054	19.3864	176076	27.1536	59076	34.2305	0.9614	042	053	Between	Human	Human
A1042	S1053	na	NZ_LR025101.1	5059899	2737437	54.1006	2724907	99.5423	2700560	99.1065	12530	0.4577	2712961	99.1059	37583	1.3729	13107	34.8748	881	2.3441	27889	74.2064	8381	22.3	176076	69.7915	161518	77.1208	0.9809	042	053	Between	Human	Environment
A1045	C1005	na	NZ_CP058571.1	5146040	883898	17.1763	878249	99.3609	872880	99.3887	5649	0.6391	878472	99.3861	11141	1.2604	5715	51.297	181	1.6246	2161	19.3968	8719	78.2605	0	0	158229	0	0.9693	045	005	Between	Human	Human
A1045	O1009	na	NZ_CP058571.1	5146040	425504	8.2686	422800	99.3645	418453	98.9719	2704	0.6355	421108	98.9669	7207	1.6938	2811	39.0037	191	2.6502	1406	19.5088	5507	76.4118	0	0	226715	0	0.9559	045	009	Between	Human	Human
A1045	O1069	na	NZ_CP058571.1	5146040	637138	12.3811	633615	99.4471	629819	99.4009	3523	0.5529	633286	99.3954	7420	1.1646	3568	48.0863	145	1.9542	2070	27.8976	5148	69.3801	0	0	239640	0	0.9534	045	069	Between	Human	Human
A1045	O1120	na	NZ_CP058571.1	5146040	680470	13.2232	677735	99.5981	672460	99.2217	2735	0.4019	675161	99.2198	8216	1.2074	2907	35.3822	273	3.3228	1864	22.6874	5911	71.945	0	0	183967	0	0.9643	045	120	Between	Human	Human
A1048	A1075	na	NZ_LS992166.1	4850393	1635485	33.7186	1633499	99.8786	1631710	99.8905	1986	0.1214	1633687	99.8901	8893	0.5438	7095	79.7819	5282	59.395	1791	20.1394	939	10.5589	231436	58.6443	148327	92.9878	0.9751	048	075	Between	Human	Human
A1048	S1085	na	NZ_LS992166.1	4850393	1335184	27.5273	1332399	99.7914	1326151	99.5311	2785	0.2086	1328866	99.5268	9762	0.7311	3444	35.2797	793	8.1233	6431	65.8779	1979	20.2725	231436	33.2952	94084	80.477	0.9616	048	085	Between	Human	Environment
A1049	A1053	na	NZ_LR134231.1	4594692	1096247	23.859	1093974	99.7927	1091654	99.7879	2273	0.2073	1093890	99.785	5003	0.4564	2646	52.8883	447	8.9346	1909	38.1571	2416	48.291	71381	45.4028	34664	100	0.9904	049	053	Between	Human	Human
A1049	A1058	na	NZ_LR134231.1	4594692	728784	15.8614	728319	99.9362	727997	99.9558	465	0.0638	728455	99.9549	2834	0.3889	2505	88.391	2106	74.3119	269	9.4919	355	12.5265	71381	100	103098	77.5408	0.993	049	058	Between	Human	Human
A1049	A1064	na	NZ_LR134231.1	4594692	862887	18.7801	861637	99.8551	859508	99.7529	1250	0.1449	860744	99.7516	4014	0.4652	1871	46.6119	685	17.0653	1259	31.3652	2010	50.0747	71381	64.1641	43970	100	0.9923	049	064	Between	Human	Human
A1049	A1080	na	NZ_CP053284.1	5244439	399812	7.6235	396147	99.0833	392027	98.96	3665	0.9167	395651	98.9593	8855	2.2148	4694	53.0096	1371	15.4828	3266	36.8831	3568	40.2936	145454	46.6134	111019	62.4118	0.9751	049	080	Between	Human	Human
A1049	A1081	na	NZ_CP053284.1	5244439	739716	14.1048	734414	99.2832	730197	99.4258	5302	0.7168	735428	99.4203	10314	1.3943	6026	58.4254	1080	10.4712	3616	35.0591	4809	46.6259	145454	66.8418	189025	52.2016	0.9694	049	081	Between	Human	Human
A1049	A1092	na	NZ_LR134231.1	4594692	1337850	29.1173	1336331	99.8865	1332540	99.7163	1519	0.1135	1334042	99.7154	6317	0.4722	2509	39.7182	1051	16.6376	1657	26.2308	3432	54.3296	71381	75.4374	61818	87.2206	0.9915	049	092	Between	Human	Human
A1049	A1098	na	NZ_LR134231.1	4594692	677776	14.7513	674952	99.5833	674467	99.9281	2824	0.4167	677282	99.9271	4875	0.7193	4381	89.8667	1655	33.9487	284	5.8256	2598	53.2923	71381	86.7037	61832	100	0.995	049	098	Between	Human	Human
A1049	C1009	na	NZ_LR134231.1	4594692	1076043	23.4193	1073425	99.7567	1070008	99.6817	2618	0.2433	1072605	99.6805	6537	0.6075	3099	47.4071	521	7.97	1556	23.803	4377	66.9573	71381	47.4034	53202	73.813	0.9874	049	009	Between	Human	Human
A1049	C1033	na	NZ_LR134231.1	4594692	1221925	26.5943	1220615	99.8928	1217237	99.7233	1310	0.1072	1218523	99.7216	5091	0.4166	1689	33.1762	434	8.5248	2207	43.351	2354	46.2385	71381	63.5435	75077	67.4268	0.9876	049	033	Between	Human	Human
A1049	C1038	na	NZ_CP053284.1	5244439	477190	9.099	472386	98.9933	468188	99.1113	4804	1.0067	472927	99.1066	10068	2.1099	5805	57.6579	1360	13.5081	3030	30.0954	4918	48.8478	145454	89.5988	173519	66.0383	0.9784	049	038	Between	Human	Human
A1049	C1038	na	NZ_LR134231.1	4594692	821532	17.88	817748	99.5394	815600	99.7373	3784	0.4606	819355	99.735	6290	0.7656	4113	65.3895	405	6.4388	1750	27.8219	3695	58.744	71381	58.6697	39077	100	0.9929	049	038	Between	Human	Human
A1049	C1049	na	NZ_CP053284.1	5244439	758549	14.4639	755482	99.5957	751305	99.4471	3067	0.4043	754342	99.4454	8321	1.097	4114	49.4412	1269	15.2506	3075	36.9547	3490	41.9421	145454	91.2783	256245	51.9456	0.97	049	049	Within	Human	Human
A1049	C1075	na	NZ_CP053284.1	5244439	802216	15.2965	799704	99.6869	794462	99.3445	2512	0.3131	796940	99.3423	8821	1.0996	3545	40.1882	1246	14.1254	3857	43.7252	3232	36.6398	145454	79.6472	386679	31.1711	0.9352	049	075	Between	Human	Human
A1049	D1060	na	NZ_LR134231.1	4594692	1195199	26.0126	1191353	99.6782	1189061	99.8076	3846	0.3218	1192875	99.8056	6588	0.5512	4264	64.7237	501	7.6047	1970	29.9029	3704	56.2234	71381	66.3132	42940	100	0.9926	049	060	Between	Human	Animal
A1049	O1004	na	NZ_LR134231.1	4594692	1128921	24.5701	1125720	99.7165	1122873	99.7471	3201	0.2835	1126039	99.7447	6666	0.5905	3784	56.7657	662	9.931	1713	25.6976	3997	59.961	71381	63.5435	46667	100	0.9938	049	004	Between	Human	Human
A1049	O1011	na	NZ_CP053284.1	5244439	422675	8.0595	420041	99.3768	416749	99.2163	2634	0.6232	419346	99.2124	6543	1.548	3214	49.1212	692	10.5762	3166	48.3876	2297	35.1062	145454	42.4932	116849	53.7771	0.9716	049	011	Between	Human	Human
A1049	O1021	na	NZ_CP053284.1	5244439	690885	13.1737	682958	98.8526	678330	99.3224	7927	1.1474	686190	99.3204	13756	1.9911	9061	65.8694	1555	11.3042	2875	20.9	8024	58.3309	145454	71.05	137001	66.5681	0.9795	049	021	Between	Human	Human
A1049	O1034	na	NZ_CP053284.1	5244439	658728	12.5605	654855	99.412	650631	99.355	3873	0.588	654438	99.3487	9129	1.3859	4839	53.0069	1304	14.2841	3167	34.6916	4037	44.2217	145454	96.5199	228890	60.1713	0.9726	049	034	Between	Human	Human
A1049	O1038	na	NZ_LR134231.1	4594692	1398626	30.44	1398079	99.9609	1392773	99.6205	547	0.0391	1393306	99.6196	6424	0.4593	1104	17.1856	583	9.0753	2482	38.6364	3334	51.8991	71381	74.8098	118258	55.1354	0.9806	049	038	Between	Human	Human
A1049	O1045	na	NZ_CP053284.1	5244439	545976	10.4106	544579	99.7441	541010	99.3446	1397	0.2559	542394	99.3439	5612	1.0279	2030	36.1725	668	11.9031	1000	17.819	3756	66.928	145454	89.189	306093	53.6477	0.9585	049	045	Between	Human	Human
A1049	O1064	na	NZ_CP019273.1	5050984	1979832	39.197	1976729	99.8433	1975594	99.9426	3103	0.1567	1978695	99.9426	4752	0.24	3615	76.0732	736	15.4882	1078	22.6852	2709	57.0076	132633	96.0975	236672	52.7532	0.9735	049	064	Between	Human	Human
A1049	O1108	na	NZ_LR134231.1	4594692	662823	14.4258	661803	99.8461	661568	99.9645	1020	0.1539	662585	99.9641	2979	0.4494	2741	92.0107	1776	59.6173	247	8.2914	771	25.8812	71381	100	88781	84.9056	0.9952	049	108	Between	Human	Human
A1049	P1004	na	NZ_LR134231.1	4594692	950419	20.6852	949682	99.9225	947325	99.7518	737	0.0775	948047	99.7504	3451	0.3631	1079	31.2663	365	10.5766	2116	61.3156	873	25.297	71381	74.1892	67840	89.26	0.9925	049	004	Between	Human	Animal
A1049	P1005	na	NZ_LR134231.1	4594692	798661	17.3823	794038	99.4212	791687	99.7039	4623	0.5788	796270	99.7006	7280	0.9115	4889	67.1566	374	5.1374	1687	23.1731	4798	65.9066	71381	50.2473	32957	100	0.9915	049	005	Between	Human	Animal
A1049	P1020	na	NZ_LR134231.1	4594692	1317766	28.6802	1316897	99.9341	1309985	99.4751	869	0.0659	1310839	99.4743	8609	0.6533	1682	19.5377	863	10.0244	1771	20.5715	5939	68.9859	71381	61.3202	88599	55.7038	0.9837	049	020	Between	Human	Animal
A1049	P1021	na	NZ_LR134231.1	4594692	1063475	23.1457	1058910	99.5707	1056656	99.7871	4565	0.4293	1061184	99.7846	7200	0.677	4909	68.1806	444	6.1667	2025	28.125	4149	57.625	71381	63.5435	57519	87.3311	0.9913	049	021	Between	Human	Animal
A1049	P1038	na	NZ_LR134231.1	4594692	825608	17.9687	823775	99.778	821009	99.6642	1833	0.222	822819	99.6622	4948	0.5993	2159	43.6338	383	7.7405	1685	34.0542	2611	52.7688	71381	63.5435	42619	100	0.9928	049	038	Between	Human	Animal
A1049	P1055	na	NZ_LR134231.1	4594692	668606	14.5517	667392	99.8184	665297	99.6861	1214	0.1816	666487	99.6831	3742	0.5597	1623	43.3725	455	12.1593	1675	44.7622	1435	38.3485	71381	63.5435	47164	100	0.9937	049	055	Between	Human	Animal
A1049	P1084	na	NZ_LR134231.1	4594692	841955	18.3245	841286	99.9205	839571	99.7961	669	0.0795	840235	99.7957	2636	0.3131	916	34.7496	263	9.9772	1218	46.2064	1087	41.2367	71381	50.2473	116509	36.2144	0.9745	049	084	Between	Human	Animal
A1049	P1090	na	NZ_LR134231.1	4594692	1458857	31.7509	1458287	99.9609	1455157	99.7854	570	0.0391	1455715	99.7846	4686	0.3212	1544	32.9492	997	21.2761	1953	41.6773	1651	35.2326	71381	74.1892	92755	63.0931	0.9863	049	090	Between	Human	Animal
A1049	P2020	na	NZ_CP019273.1	5050984	329742	6.5283	327539	99.3319	326599	99.713	2203	0.6681	328783	99.7092	3499	1.0611	2540	72.5922	437	12.4893	1714	48.9854	1162	33.2095	132633	51.9147	132035	49.0908	0.9729	049	020	Between	Human	Animal
A1049	P2066	na	NZ_LR134231.1	4594692	994098	21.6358	992833	99.8727	989717	99.6862	1265	0.1273	990952	99.6835	4746	0.4774	1600	33.7126	404	8.5124	1762	37.126	2416	50.906	71381	50.2473	53230	77.2515	0.9882	049	066	Between	Human	Animal
A1049	P3031	na	NZ_LR134231.1	4594692	217392	4.7314	216257	99.4779	214144	99.0229	1135	0.5221	215260	99.0193	3723	1.7126	1591	42.7344	500	13.43	1172	31.48	1803	48.4287	71381	56.2881	65131	67.3827	0.9869	049	031	Between	Human	Animal
A1049	P3092	na	NZ_LR134231.1	4594692	1036180	22.5517	1030045	99.4079	1028264	99.8271	6135	0.5921	1034368	99.8251	8183	0.7897	6371	77.8565	357	4.3627	1749	21.3736	5412	66.1371	71381	50.2473	41192	100	0.9909	049	092	Between	Human	Animal
A1049	S1019	na	NZ_LR134231.1	4594692	776272	16.895	775166	99.8575	772757	99.6892	1106	0.1425	773847	99.6876	3766	0.4851	1341	35.6081	271	7.196	1604	42.5916	1781	47.2916	71381	42.3712	65915	54.7265	0.9832	049	019	Between	Human	Environment
A1049	S1030	na	NZ_LR134231.1	4594692	997629	21.7126	995926	99.8293	992605	99.6665	1703	0.1707	994280	99.6643	5537	0.555	2188	39.516	550	9.9332	1636	29.5467	3154	56.9623	71381	63.5435	67621	74.4872	0.9891	049	030	Between	Human	Environment
A1049	W1110	na	NZ_LR134231.1	4594692	1474386	32.0889	1473814	99.9612	1470385	99.7673	572	0.0388	1470942	99.7664	4932	0.3345	1488	30.1703	939	19.0389	2142	43.4307	1802	36.5369	71381	83.8599	82294	84.2236	0.9918	049	110	Between	Human	Environment
A1050	A1051	na	NZ_CP047876.1	4775730	2338354	48.9633	2326948	99.5122	2325366	99.932	11406	0.4878	2336726	99.9304	13726	0.587	12098	88.1393	1320	9.6168	5997	43.6908	5882	42.853	24248	100	53997	76.4783	0.9937	050	051	Between	Human	Human
A1050	A1071	na	NZ_CP032986.1	4677021	1059531	22.654	1054646	99.5389	1051484	99.7002	4885	0.4611	1056344	99.6992	8232	0.7769	5045	61.2852	336	4.0816	5473	66.4845	2186	26.5549	26079	100	69998	46.6456	0.9903	050	071	Between	Human	Human
A1050	C1048	na	NZ_AP025220.2	4733210	764311	16.1478	761267	99.6017	758911	99.6905	3044	0.3983	761947	99.6907	5822	0.7617	3458	59.3954	443	7.6091	4779	82.0852	551	9.4641	19400	100	193388	10.7592	0.9629	050	048	Between	Human	Human
A1050	C1051	na	NZ_CP047876.1	4775730	2704880	56.638	2695682	99.6599	2693605	99.923	9198	0.3401	2702744	99.921	12228	0.4521	10092	82.5319	1336	10.9257	7077	57.8754	3173	25.9486	24248	100	37256	100	0.9973	050	051	Between	Human	Human
A1050	D1093	na	NZ_CP047876.1	4775730	2133004	44.6634	2124208	99.5876	2121686	99.8813	8796	0.4124	2130422	99.879	12116	0.568	9534	78.6893	1275	10.5233	5854	48.3163	4315	35.6141	24248	100	44125	51.1751	0.9915	050	093	Between	Human	Animal
A1050	P1024	na	NZ_CP047876.1	4775730	630374	13.1995	625874	99.2861	623107	99.5579	4500	0.7139	627558	99.5533	8216	1.3034	5400	65.7254	1011	12.3053	4018	48.9046	2447	29.7833	24248	100	67961	53.0701	0.9892	050	024	Between	Human	Animal
A1050	P1048	na	NZ_CP047876.1	4775730	1757355	36.7976	1750632	99.6174	1748363	99.8704	6723	0.3826	1755041	99.8683	9636	0.5483	7322	75.9859	868	9.0079	4254	44.1469	4027	41.7912	24248	100	70882	53.1856	0.9898	050	048	Between	Human	Animal
A1050	P1068	na	NZ_CP047876.1	4775730	2683189	56.1839	2672175	99.5895	2668481	99.8618	11014	0.4105	2679425	99.8597	15800	0.5889	12036	76.1772	1612	10.2025	6672	42.2278	6451	40.8291	24248	100	51447	37.5649	0.9896	050	068	Between	Human	Animal
A1050	P1108	na	NZ_CP047876.1	4775730	2310924	48.3889	2298507	99.4627	2296895	99.9299	12417	0.5373	2309260	99.928	14818	0.6412	13154	88.7704	1712	11.5535	6383	43.076	6060	40.8962	24248	100	47297	69.571	0.9935	050	108	Between	Human	Animal
A1050	P1109	na	NZ_CP032986.1	4677021	1059774	22.6592	1054017	99.4568	1050937	99.7078	5757	0.5432	1056662	99.7064	9027	0.8518	5915	65.5256	402	4.4533	5368	59.466	2966	32.857	26079	100	40713	47.211	0.9939	050	109	Between	Human	Animal
A1050	P2020	na	NZ_CP047876.1	4775730	2347717	49.1593	2331402	99.3051	2329329	99.9111	16315	0.6949	2345606	99.9101	19095	0.8133	16984	88.9447	1412	7.3946	5248	27.4836	11724	61.3983	24248	100	58419	42.3099	0.9928	050	020	Between	Human	Animal
A1050	P2024	na	NZ_CP047876.1	4775730	634858	13.2934	630339	99.2882	627610	99.5671	4519	0.7118	632082	99.5627	8220	1.2948	5444	66.2287	1034	12.5791	4022	48.9294	2416	29.3917	24248	100	70133	51.4537	0.9887	050	024	Between	Human	Animal
A1050	P2038	na	NZ_CP047876.1	4775730	2317493	48.5265	2296381	99.089	2294052	99.8986	21112	0.911	2315108	99.8971	24181	1.0434	21796	90.1369	1438	5.9468	5242	21.6782	16982	70.2287	24248	100	146353	24.7368	0.9727	050	038	Between	Human	Animal
A1050	P2120	na	NZ_CP047876.1	4775730	1669258	34.9529	1659037	99.3877	1657607	99.9138	10221	0.6123	1667784	99.9117	12267	0.7349	10793	87.984	1545	12.5948	5696	46.4335	4505	36.7245	24248	100	29402	100	0.9974	050	120	Between	Human	Animal
A1050	P3031	na	NZ_LR134296.1	4693367	250057	5.3279	246716	98.6639	244854	99.2453	3341	1.3361	248150	99.2374	5635	2.2535	3728	66.1579	716	12.7063	2656	47.134	1810	32.1207	12177	55.0792	67007	19.398	0.986	050	031	Between	Human	Animal
A1050	P3057	na	NZ_CP047876.1	4775730	1923997	40.287	1917048	99.6388	1914848	99.8852	6949	0.3612	1921758	99.8836	10060	0.5229	7821	77.7435	1164	11.5706	5528	54.9503	2436	24.2147	24248	100	64251	67.7935	0.9916	050	057	Between	Human	Animal
A1050	P3076	na	NZ_CP047876.1	4775730	2116348	44.3146	2107907	99.6012	2106419	99.9294	8441	0.3988	2114812	99.9274	10636	0.5026	9100	85.5585	1160	10.9064	4999	47.0008	3838	36.085	24248	100	89446	39.303	0.9827	050	076	Between	Human	Animal
A1050	P3099	na	NZ_CP047876.1	4775730	2697154	56.4763	2687585	99.6452	2686240	99.95	9569	0.3548	2695770	99.9487	11653	0.432	10269	88.1232	1456	12.4946	6269	53.7973	3396	29.1427	24248	100	86946	38.609	0.9852	050	099	Between	Human	Animal
A1050	S1009	na	NZ_AP025220.2	4733210	695651	14.6972	689250	99.0799	686478	99.5978	6401	0.9201	692851	99.5975	9638	1.3855	6838	70.9483	725	7.5223	3873	40.1847	4589	47.6136	19400	69.9278	79018	17.2391	0.9847	050	009	Between	Human	Environment
A1050	S1031	na	NZ_CP032986.1	4677021	1041367	22.2656	1036404	99.5234	1033470	99.7169	4963	0.4766	1038407	99.7158	8136	0.7813	5176	63.6185	350	4.3019	5095	62.6229	2476	30.4326	26079	100	77821	42.1891	0.9886	050	031	Between	Human	Environment
A1050	S1050	na	NZ_CP047876.1	4775730	2102148	44.0173	2069700	98.4564	2067266	99.8824	32448	1.5436	2099643	99.8808	35645	1.6956	33140	92.9724	1695	4.7552	5859	16.4371	27514	77.1889	24248	100	48337	57.0184	0.9934	050	050	Within	Human	Environment
A1050	S1064	na	NZ_LR134296.1	4693367	652506	13.9027	647924	99.2978	645177	99.576	4582	0.7022	649718	99.5727	7731	1.1848	4943	63.9374	707	9.145	4514	58.3883	2108	27.2668	12177	55.0792	24561	26.538	0.9949	050	064	Between	Human	Environment
A1050	S1076	na	NZ_CP032986.1	4677021	871940	18.6431	865176	99.2243	863020	99.7508	6764	0.7757	869750	99.7488	9125	1.0465	6935	76	699	7.6603	4305	47.1781	3664	40.1534	26079	78.0897	31299	65.7082	0.9964	050	076	Between	Human	Environment
A1050	S1090	na	NZ_CP032986.1	4677021	745045	15.9299	736311	98.8277	733198	99.5772	8734	1.1723	741885	99.5759	12183	1.6352	9023	74.0622	718	5.8935	3693	30.3127	7288	59.8211	26079	21.9103	5372	100	0.9956	050	090	Between	Human	Environment
A1050	W1019	na	NZ_CP047876.1	4775730	2172603	45.4926	2165019	99.6509	2163087	99.9108	7584	0.3491	2170619	99.9087	10298	0.474	8314	80.7341	1109	10.7691	5909	57.3801	2576	25.0146	24248	100	49147	46.4749	0.9888	050	019	Between	Human	Environment
A1050	W1092	na	NZ_CP047876.1	4775730	2683062	56.1812	2664961	99.3254	2662469	99.9065	18101	0.6746	2680510	99.9049	21625	0.806	19073	88.1988	1145	5.2948	6849	31.6717	12972	59.9861	24248	100	111255	34.3832	0.98	050	092	Between	Human	Environment
A1051	C1051	na	NZ_CP047876.1	4775730	2905111	60.8307	2896402	99.7002	2895133	99.9562	8709	0.2998	2903829	99.9559	11829	0.4072	10547	89.1622	2471	20.8893	5997	50.6974	2174	18.3786	53997	76.4783	37256	100	0.9957	051	051	Within	Human	Human
A1051	D1004	na	NZ_CP018995.1	4708839	2194981	46.6141	2188006	99.6822	2186776	99.9438	6975	0.3178	2193730	99.943	9618	0.4382	8367	86.9931	2420	25.1612	3539	36.7956	3003	31.2227	140544	91.3671	173776	76.9588	0.981	051	004	Between	Human	Animal
A1051	D1093	na	NZ_CP047876.1	4775730	2294377	48.0424	2285938	99.6322	2282762	99.8611	8439	0.3678	2291146	99.8592	12531	0.5462	9300	74.2159	1445	11.5314	5859	46.756	4645	37.0681	53997	89.0846	44125	84.7003	0.9898	051	093	Between	Human	Animal
A1051	O1051	na	NZ_LR536431.1	5114416	1474106	28.8226	1469461	99.6849	1466100	99.7713	4645	0.3151	1470726	99.7707	9435	0.64	6055	64.1759	1875	19.8728	5128	54.3508	1853	19.6396	221844	100	400100	66.9835	0.9602	051	051	Within	Human	Human
A1051	O1051	na	NZ_CP018995.1	4708839	2863690	60.8152	2855539	99.7154	2854608	99.9674	8151	0.2846	2862755	99.9673	10970	0.3831	10035	91.4768	2328	21.2215	4368	39.8177	3292	30.0091	140544	95.0869	185749	79.6957	0.9866	051	051	Within	Human	Human
A1051	P1024	na	NZ_CP047876.1	4775730	657357	13.7645	653447	99.4052	650357	99.5271	3910	0.5948	654196	99.5191	8087	1.2302	4926	60.9126	1134	14.0225	4033	49.8702	2391	29.566	53997	89.0846	67961	90.8109	0.9923	051	024	Between	Human	Animal
A1051	P1048	na	NZ_CP047876.1	4775730	1790555	37.4928	1784346	99.6532	1781869	99.8612	6209	0.3468	1788043	99.8597	9444	0.5274	6932	73.4011	968	10.2499	4212	44.5997	3855	40.8196	53997	100	70882	82.9675	0.9929	051	048	Between	Human	Animal
